# 0.561205, 0.546166, 0.0591219, 0.0456937, 0.0776804, 0.065082, 0.0498375, 0.149734, 0.175114, 0.164745, 0.385285, 0.304525, 0.494358, 0.298692, 0.31513, 0.306863, 0.770319, 1.19721, 0.80138, 0.568083, 0.833782, 1.09969, 0.813507, 1.12311, 0.535014, 1.04252, 0.150186, 0.908728, 1.00035, 1.24113, 0.586591, 0.642052, 0.662716, 0.674018, 0.0237711, 0.0175136, 0.0234065, 0.0274232, 0.0238087, 0.0941064, 0.157874, 0.0868923, 0.363218, 0.375071, 0.433206, 0.333906, 0.292247, 0.359156, 0.076986, 0.0751522, 0.147665, 0.078341, 0.0688397, 0.211617, 0.324056, 0.258888, 0.493426, 0.522536, 0.732319, 0.514008, 0.3911, 0.647748, 0.0444299, 0.0249462, 0.0373544, 0.0604884, 0.035641, 0.170115, 0.209424, 0.161086, 0.416749, 0.42405, 0.597968, 0.39435, 0.357188, 0.47951, 0.0819794, 0.0531073, 0.102384, 0.114873, 0.0912402, 0.294494, 0.298591, 0.408231, 0.48267, 0.538509, 0.79446, 0.420299, 0.372923, 0.561658
-304.981,0.981831,0.0311956,7,127,0,341.937,-0.339748,1.15043,0.206479,-0.234558,0.557197,0.110632,0.1979,1.64594,0.457643,0.525676,-0.540756,0.111878,-0.0791763,-0.976729,1.98208,0.527221,0.508535,0.492556,1.34974,0.8843,0.720396,0.103397,0.895141,0.759512,1.1299,0.464746,0.916461,0.184262,0.504329,0.592889,-0.676349,-2.62045,-1.86139,-0.943919,0.164086,0.795079,0.0718193,-0.110687,-0.14462,0.77698,-0.329243,-0.410465,-0.388367,0.853772,-0.514491,-0.636649,0.186722,-0.599901,-0.332024,0.0273015,0.797209,0.477626,-0.110627,0.470884,1.57227,1.56183,1.52693,1.68701,1.98021,1.35218,0.781507,1.88597,0.791661,0.068976,0.155568,-0.452488,-0.15235,-1.2551,-1.04805,-0.795401,-0.250631,0.15243,0.23848,0.170238,0.611511,-1.26956,-1.59857,-1.03251,-1.00523,-0.777504,-0.873596,-0.915445,1.12491,2.35978,2.0112,1.2196,0.185757,1.39486,0.431551,-0.117693
-299.676,0.993759,0.0311956,7,127,0,349.06,-0.747382,1.13798,0.332908,-0.225269,0.312659,0.121791,0.0605776,1.515,0.350561,0.40226,-0.478846,-0.105919,-0.930659,-1.20261,1.48552,0.293403,0.206985,0.531768,0.710156,0.606479,0.338296,0.173001,2.02502,0.48049,0.580459,0.179228,1.40539,0.0840279,0.637489,0.644391,-0.559311,-2.43888,-0.97412,-1.74967,0.24954,0.840729,0.0189006,0.00895313,-0.2484,0.678984,-0.210538,-0.524493,-0.531724,0.696659,-0.51008,-0.571626,0.0126058,-0.62897,-0.286066,-0.442516,0.67982,0.637452,0.187015,0.12155,1.52675,1.66934,1.71346,1.42733,2.02435,1.62836,0.580949,1.32869,0.871829,-0.00283566,0.274749,-0.452694,-0.20463,-0.952321,-1.5577,-0.96583,-0.346135,0.0278627,-0.0982723,0.0577758,-0.255061,-0.147699,-2.26157,-0.513233,-1.15246,-1.32847,-1.04632,-1.13087,0.887751,2.54191,1.7901,1.82585,0.127865,1.27384,0.0656008,-0.353898
-287.185,0.998344,0.0311956,8,255,0,343.77,-0.944146,0.644363,0.282703,0.182096,-0.446956,0.171968,0.39861,1.63405,1.0908,0.970699,0.209701,0.88656,1.09407,-2.74347,-0.0993332,-0.612234,0.582656,0.290133,0.458022,0.31275,0.144963,1.24084,1.22144,0.432735,0.516882,0.685142,1.82621,0.0681357,0.0919111,0.61479,-0.974528,-1.13875,-0.770444,-2.07236,0.207545,0.585552,0.0676777,0.354458,0.280043,0.603075,0.0836738,0.225419,-0.476003,-0.400291,-0.799883,-0.809793,0.128235,-0.262172,-0.0843125,0.379641,0.470628,0.602141,0.499909,0.480604,2.01403,0.921051,1.5148,3.07708,2.6144,0.648349,-0.598622,0.350593,1.18294,1.31781,0.894834,1.28297,0.766128,-0.397985,0.0224735,0.0672994,0.332854,0.79557,1.29639,1.2515,1.4692,2.5712,-0.730002,-0.997601,-2.7306,-2.8146,-2.77972,-2.74274,-0.135337,-0.128403,0.0366812,-0.194776,-0.841935,-0.739717,-0.610544,-2.19964
-286.795,0.907955,0.0311956,7,255,0,330.92,-0.406785,0.725441,0.0711233,0.0465581,-0.559922,-0.095064,0.151896,1.26102,0.958851,0.753565,-0.132242,-0.41632,-1.24888,-2.33698,0.482679,-1.73512,1.15962,0.838217,0.278498,0.439541,0.281224,0.342126,0.910369,0.150533,0.244425,0.453889,1.25186,0.0612202,0.122327,0.294048,-0.0510421,-1.33484,-1.64258,0.0196852,0.0238301,0.446324,0.732305,-0.185175,-0.0874089,0.0793496,0.00510141,0.282106,-0.549335,-0.353785,-0.523157,-0.245792,-0.0410312,-0.121683,-0.0889716,-0.337368,0.681926,0.481364,0.386939,-0.0600721,1.99939,1.70542,1.42998,0.962116,1.05644,1.28831,1.4031,2.76121,0.844425,0.887621,0.626559,0.774305,-0.568353,-0.540921,-0.0993677,0.0925672,-0.55385,-0.930183,-0.291623,-0.796131,0.81224,-0.256286,-0.822524,-2.13636,-2.2562,-2.29415,-2.3445,-2.33148,0.26138,0.62301,0.52334,0.431491,-1.48597,-0.945461,-1.73423,-1.58719
-284.856,0.984643,0.0311956,7,127,0,327.686,-0.290148,0.501718,0.0283585,0.603149,0.0296664,-0.0946947,0.40308,1.75622,0.689979,0.939127,-1.70679,-0.724658,-0.0342988,-2.07492,0.7735,-0.702213,0.756016,0.914168,0.450688,0.0926114,0.208247,0.799082,1.70107,0.262532,0.55985,0.281576,1.58102,0.0481217,0.467862,0.631691,-0.207259,-0.831305,-0.306866,-0.60433,-0.015268,0.58828,0.207233,0.149349,0.322541,0.150019,0.107058,0.0302866,-0.49375,0.433482,-0.0259073,-0.498739,-0.12612,-0.143891,-0.100058,0.00523535,0.376096,0.501585,0.41632,0.608461,1.89686,1.54378,2.0094,3.77438,2.04552,1.08286,0.217028,0.299342,1.05569,1.12298,1.08639,0.944869,-0.711562,-1.71502,-1.52567,-1.66819,-1.16841,-0.754186,-1.1868,-1.03457,0.307041,-0.508974,-1.95712,-2.82805,-2.0708,-2.09841,-2.10494,-2.03603,0.792319,0.745872,1.03603,0.788513,-0.13568,-0.962464,0.0894153,-1.44324
-280.579,0.852779,0.0311956,7,127,0,328.555,-0.80606,0.4559,0.142638,0.289248,-0.15449,-0.306506,0.442492,1.42815,0.290518,1.50642,-0.842006,-1.44101,-0.419544,-1.74682,0.43863,-0.514804,0.256034,0.19911,0.506401,0.0947677,0.172991,1.13524,0.635826,0.335756,0.44806,0.48402,1.26793,0.106505,0.247898,0.446874,-0.0619155,-1.11808,-0.192632,-0.946249,-0.112111,0.282003,0.0677153,-0.355349,0.378836,0.278369,0.0164877,0.0204525,-0.710995,0.35456,-0.11138,-0.19444,-0.121748,-0.303232,-0.34143,-0.433796,0.453922,0.368761,0.31964,0.1929,2.25928,1.63843,1.84494,2.57506,1.75052,0.982562,0.792008,0.592543,1.45381,1.60933,1.56183,1.52883,-1.01131,-1.36043,-1.8578,-0.332067,-1.38322,-1.07288,-1.23244,-1.047,0.189294,-0.360214,-2.66916,-2.39734,-1.77578,-1.81189,-1.76788,-1.80371,0.250901,0.634412,0.769428,0.0408308,-1.12321,-0.58744,-0.411067,-0.849282
-275.806,0.989243,0.0311956,7,127,0,322.013,-0.855042,0.656528,-0.0253074,-0.0775273,-0.687819,0.285974,0.373557,1.78681,1.68483,0.759148,-1.15827,-0.817968,-0.871879,-1.71051,1.26584,0.00291286,0.94323,1.03622,0.0897179,0.0311513,0.20713,0.478087,1.16307,0.272601,0.645047,0.259765,0.509493,0.114754,0.144233,0.189014,0.378799,-0.599405,-1.43703,-0.423862,0.168809,0.567813,0.764905,0.100108,-0.196909,0.451275,0.220491,-0.248534,-0.383325,-0.58113,-0.668967,-0.770195,0.212859,0.288287,0.284797,0.282115,0.418906,0.460513,0.272874,0.115929,1.67576,1.26526,1.3256,1.68293,2.32575,1.0217,0.532655,0.78666,0.686076,0.724109,0.963994,0.626901,-0.96158,-2.01612,-0.374615,-0.921776,-0.840706,-1.34075,-0.540042,-0.817928,-0.659614,-0.480815,-1.34212,-2.33446,-1.69837,-1.69555,-1.67348,-1.55844,0.964058,1.28323,1.35062,1.11295,0.168793,0.112271,-0.149376,0.0329251
-268.534,0.991825,0.0311956,7,127,0,316.191,-0.688223,0.957036,-0.161655,0.100671,-0.6363,0.0579431,0.379531,1.33178,0.896835,1.20741,-0.328743,-1.26008,-1.05452,-1.84839,0.893889,0.298583,0.490567,0.521553,0.43979,0.0414604,0.034253,0.894362,0.412269,0.262274,0.5034,0.141546,0.966639,0.1307,0.205593,0.454565,-0.475402,-1.08044,-0.556239,-2.79135,-0.0315477,0.543915,0.553178,-0.0812113,0.11597,0.416209,-0.0720661,-0.0373611,-0.87091,-0.201191,-0.651546,-0.669899,0.0306527,0.0794916,0.0630344,0.0580397,0.393735,0.324915,0.382861,0.427146,2.45032,1.03012,0.775608,3.11723,1.14696,1.24517,0.782013,1.34885,1.60417,0.946424,1.20862,1.3148,-0.936746,-1.17686,-1.31078,-0.311317,-1.19083,-1.3135,-1.4129,-1.13018,0.0903032,-0.530844,-2.20324,-1.72836,-1.80597,-1.85175,-1.62123,-1.77188,1.02276,0.974185,1.10155,1.04624,0.118064,0.449243,0.213442,-0.186725
-263.29,0.946325,0.0311956,7,127,0,318.982,-1.06922,0.620129,0.193331,0.524861,-0.376543,-0.157822,0.211432,1.76621,0.76615,0.693062,-0.501764,0.14938,-0.743574,-1.33265,1.32954,-0.0880815,0.699028,0.306955,0.142671,0.0767888,0.0416531,0.921849,1.14157,0.360402,0.470102,0.112715,1.29091,0.0960363,0.214576,0.226999,-0.762351,-2.74715,-2.09109,-0.915473,0.123027,0.423483,0.388916,-0.240543,0.198382,0.440244,0.414974,0.279284,-0.27381,-0.357517,-0.394677,-0.37605,-0.0864644,-0.188874,-0.156395,-0.187303,0.228237,0.188256,0.229457,0.234119,1.47569,1.81188,1.32601,2.43346,2.00195,0.850241,0.849178,0.698127,0.694201,0.600817,0.557287,0.817964,0.325269,-0.647254,0.0566051,-0.469456,-0.00895559,0.120366,0.170032,-0.121494,0.240986,0.579757,-0.981786,-2.77652,-1.47755,-1.34527,-1.29718,-1.32705,1.1886,1.33109,1.33068,1.02919,-0.155524,0.131556,0.273331,0.138972
-273.876,0.925724,0.0311956,7,251,1,311.392,-1.78626,0.460332,0.16457,0.0679293,-0.629232,-0.00700098,0.570471,1.33242,0.685169,0.163433,0.112336,0.144509,0.440527,-0.884524,1.8328,0.610601,0.407697,0.3119,0.104088,0.0483018,0.0169599,0.47764,0.905724,0.848346,0.492362,0.786548,1.58574,0.228588,0.447408,0.192417,-1.3217,-2.47582,-2.70342,-2.54868,0.0466629,0.773171,0.579242,0.517623,0.0230492,-0.0234165,-0.289542,-0.302399,-0.65399,-0.537669,-0.654213,-0.650702,0.0314865,-0.0251308,0.0667628,-0.0265624,0.541856,0.575623,0.580284,0.594395,1.29239,1.42437,1.65164,1.73238,1.51666,0.528492,0.892707,0.11487,1.10113,1.16374,0.821601,-0.880448,0.139334,0.0851639,0.0361477,0.389103,-0.0124538,-0.131113,0.628531,0.257741,0.363063,1.10498,-1.80638,0.0131957,-0.490536,-1.28399,-1.06735,-0.807979,1.41985,1.30814,1.88958,1.88676,0.351837,0.71827,0.908215,0.753721
-274.111,0.981936,0.0311956,8,383,0,312.802,-0.199101,0.535934,-0.0604034,0.403153,-0.431398,-0.0826033,0.354186,1.84786,0.796879,0.943409,-1.20276,-1.13899,-1.98193,-2.22593,0.169624,-0.619775,0.238556,0.420735,0.0644204,0.110744,0.0284477,0.304775,0.663439,0.201071,0.694643,0.909977,0.725488,0.419842,0.239035,0.51245,0.61108,0.094098,0.0340509,0.102672,-0.179094,0.284038,0.408116,-0.341197,0.13495,0.31421,-0.0717538,0.354678,-0.473344,-0.558024,-0.486772,-0.558603,0.0156771,-0.0210293,-0.116759,-0.129992,0.407107,0.331175,0.339317,0.369025,1.87877,1.36581,1.72102,1.73879,1.52315,1.33968,0.390658,1.28039,1.26675,0.575891,0.741295,1.02541,-0.953736,-1.22657,-1.2242,-0.903424,-2.01111,-1.6385,-0.477895,-1.64447,-0.935311,-0.496384,-2.10704,-1.80876,-2.05341,-2.16878,-2.75354,-1.79979,0.302356,0.505264,-0.00535616,-0.134142,-0.438813,-0.884864,-0.908214,-0.380958
-298.43,0.939456,0.0311956,7,255,0,335.517,1.19341,1.0628,0.215783,0.192661,-0.332137,-0.166622,0.246822,0.558341,0.713277,0.62261,-1.41984,-0.47162,-0.781765,-2.56663,0.256272,-0.686181,0.594135,0.306949,0.412224,0.276727,0.0670638,1.90635,0.611355,0.581421,0.200292,0.24329,0.996766,0.1271,0.993126,0.918809,0.741442,0.572477,0.0450064,1.81395,0.0158792,0.632517,0.370563,0.0929674,0.0110872,-0.168355,-0.162992,0.447138,-0.46932,0.068403,-0.313718,-0.312881,0.0342697,-0.209288,-0.129634,-0.0277484,0.3383,0.254215,0.259749,0.177145,2.43101,1.87495,1.57195,0.6956,0.830697,0.437261,0.0549327,0.429014,1.03142,1.38272,0.76566,0.131822,-0.97646,-1.46337,-1.57191,-1.10798,-0.583496,-0.420885,-1.06209,-0.368267,-0.254718,-0.462195,-1.72497,-1.8037,-2.64086,-2.89269,-2.60658,-2.48947,-0.165733,-0.0858958,0.592964,0.468143,-1.26093,-0.67466,-0.49741,-0.665719
-293.617,0.985405,0.0311956,7,127,0,336.962,0.821747,0.794254,0.176363,-0.0922062,-0.421951,-0.145986,0.289894,1.16293,0.514139,0.891185,-1.12121,-1.1571,-1.87518,-2.83806,0.247103,-0.686145,0.541694,0.171526,0.484623,0.145884,0.0844252,0.492519,0.760349,0.656015,0.38926,0.26178,0.826465,0.361729,0.257401,0.393609,1.64164,-0.624257,0.315202,1.1421,0.0158712,0.763725,0.268721,0.0283584,-0.110408,0.0197244,-0.0542843,0.145869,-0.583159,0.403494,-0.364442,-0.548706,0.0949085,-0.0887139,-0.235356,-0.331342,0.295248,0.248489,0.207533,0.390846,2.04698,1.06102,1.56276,0.0180249,0.941931,-0.197074,0.417756,0.23669,1.19052,1.15503,0.867652,-0.0957636,-1.20672,-1.58704,-1.07254,-1.40413,-1.33544,-1.08738,-0.614397,-1.04712,-0.816228,-0.197994,-1.75238,-2.30444,-3.1284,-2.81424,-3.06617,-3.18686,-0.289494,0.617612,-0.195676,0.618753,-1.38467,-0.799057,-0.406255,-0.363756
-292.724,0.993568,0.0311956,7,127,0,340.002,1.21143,0.783968,0.305957,-0.0835664,-0.264441,-0.0729389,0.306389,1.23554,0.701463,0.438852,-1.58904,-1.32177,-0.563386,-3.0724,0.149952,-0.93249,0.597937,0.153208,0.227655,0.0470471,0.117298,1.06459,0.46921,0.584778,0.821277,0.292425,1.14675,0.495361,1.52704,0.672183,1.30551,0.449114,0.727422,2.56043,-0.00449409,0.818973,0.578321,-0.0509265,-0.0540192,0.0340233,-0.319894,-0.162552,-0.457085,-0.141471,-0.475344,-0.672472,-0.152383,-0.0974082,-0.0452264,-0.0673029,0.473292,0.291626,0.304903,0.15943,2.06669,0.530221,1.42066,1.19465,1.42952,0.144979,0.558153,0.496348,1.20007,0.708904,0.7633,-0.328918,-1.54837,-1.31667,-1.4773,-1.32017,-1.21175,-0.908538,-1.42724,-1.04625,-0.298606,-0.12669,-1.78204,-2.47109,-2.6432,-2.30177,-3.44429,-3.22967,0.0472621,0.805216,-0.457658,0.220584,-1.47305,-1.08779,-1.15717,-1.04315
-299.205,0.994465,0.0311956,7,255,0,341.167,-0.23498,0.651201,0.261417,-0.470367,0.0806985,-0.20009,0.337459,0.948676,1.24746,1.07265,-0.852362,-1.16695,-1.25905,-1.68027,-0.156268,-1.06026,0.618223,0.662459,0.488648,0.154588,0.0473272,0.519842,0.87647,0.407276,0.783256,0.545164,0.990139,0.449988,0.922237,1.24523,0.062126,-1.78074,0.115902,-0.843065,0.171196,0.555532,0.339353,-0.146888,0.00420927,0.193899,0.306325,-0.0126175,-0.381466,-0.352064,-0.158754,0.0319019,-0.172963,-0.0663547,-0.238376,-0.292542,0.391628,0.245769,0.333059,0.402519,1.12455,2.24527,0.780179,1.57145,2.06232,2.02264,0.503288,1.37385,1.40499,1.11401,0.884443,0.362103,-0.588352,-1.51749,-1.94808,-0.396906,-0.75932,-1.36824,-1.59855,-1.21332,0.336055,-0.943263,-2.80631,-2.38552,-1.64515,-1.78178,-1.11493,-1.00475,0.452412,0.531217,1.41383,0.825465,-0.709536,-0.753167,-0.0359989,-1.62875
-277.667,0.995206,0.0311956,7,127,0,331.321,-0.0950762,0.408971,0.155109,0.309437,-0.470699,-0.0567127,0.501898,1.59186,0.0409043,0.806666,-1.26684,-1.04213,-0.48572,-1.23484,1.21465,-0.0546601,0.560493,0.388532,0.516908,0.0391959,0.141857,0.605744,0.704964,0.0968287,0.632213,0.145747,1.25913,0.872959,0.0944023,0.846045,-0.0026611,-0.622877,-0.945235,-0.434572,-0.0141719,0.21399,0.636508,-0.117297,0.0365477,0.452502,-0.2829,-0.087988,-0.529605,-0.666115,-0.455696,-0.357653,-0.0748106,-0.0343759,-0.0352234,-0.108093,0.587483,0.349742,0.473037,0.537737,2.35815,0.781987,1.67391,1.48584,1.70174,0.082432,-0.173181,0.619738,0.721341,0.750561,0.734571,0.870513,-1.69947,-1.49136,-1.20847,-1.43186,-1.19946,-1.16239,-1.14507,-0.814896,-0.49751,0.281375,-2.10642,-1.75916,-1.15417,-1.79631,-2.30883,-1.26331,1.20073,1.23041,1.47087,1.3106,0.469959,-0.28876,-0.930998,0.0376508
-267.785,0.99561,0.0311956,7,127,0,320.189,-0.291613,0.55612,0.275221,0.131942,-0.457681,-0.0967767,0.27453,1.15566,0.959995,1.02517,-1.20871,-1.37024,-1.31308,-1.00441,1.06302,-0.354608,0.116278,0.137862,0.181685,0.0393828,0.211181,0.176924,0.895937,0.273004,0.299168,0.362543,0.818819,0.49024,0.288298,1.7067,0.249165,-1.13904,-0.0037501,-0.56855,0.201256,0.534842,0.185727,0.276485,0.0900347,0.141418,0.155317,0.372963,-0.52113,-0.509247,-0.402436,-0.487838,-0.123523,-0.0818483,-0.0895356,-0.127368,0.332854,0.373146,0.555391,-0.0729921,1.3413,1.45048,0.956821,1.27252,1.34452,-0.0344733,0.608808,-0.518283,1.12516,1.39641,1.0908,0.945755,-0.86538,-1.42159,-1.84374,-0.854634,-1.51986,-1.27997,-1.29694,-1.42659,-0.502991,-0.514292,-2.5578,-2.09338,-1.06531,-1.52735,-1.20037,-1.0667,0.940014,1.31888,1.14325,0.997318,-0.612663,1.2158,-0.658202,0.358643
-274.876,0.977559,0.0311956,8,255,0,315.73,-0.320993,0.706477,0.155842,0.147457,-0.416284,-0.0957338,0.178663,1.63526,0.0153913,0.200646,-0.754504,-0.888112,-0.654025,-1.52581,1.11264,-0.325853,0.213644,0.105523,0.159861,0.0275113,0.573541,0.501049,1.31909,1.01188,0.268936,0.127751,1.332,0.14747,0.858468,0.695228,0.300225,-0.931395,-0.49311,-1.25624,-0.00933752,0.597048,0.302435,0.171228,0.052624,0.259493,0.206472,-0.0269103,-0.625761,-0.182272,-0.382268,-0.371064,-0.0977736,-0.0923808,-0.105581,-0.111935,0.500523,0.679106,0.31484,0.631077,1.85391,1.1886,1.22842,1.71338,1.07592,1.38009,0.321753,1.85292,0.825401,0.619263,0.643877,-0.187012,-0.633691,-0.916731,-0.790703,-1.34024,-1.14758,-0.941925,-0.766213,-0.986554,0.116486,0.139865,-1.6864,-2.42149,-1.79117,-1.58898,-1.33959,-1.57839,0.505506,0.921355,1.39517,1.8646,-0.625389,-0.300845,1.23944,-0.999272
-282.277,0.942211,0.0311956,6,89,1,323.905,-1.68757,1.21038,0.327696,0.323379,-0.324817,-0.315529,0.360826,1.14587,1.03431,1.04876,-0.816388,-0.687034,-0.628127,-1.49809,1.25566,0.157551,0.22711,0.356827,0.411823,0.0306296,0.181437,0.298452,0.759281,0.522884,0.326577,0.317201,0.493436,0.252625,1.16665,0.797462,-0.0788597,-1.61103,-1.29519,-1.97844,-0.00513803,0.107746,0.33701,0.212382,0.0243649,0.753878,0.0219317,0.512008,-0.399896,-0.0639279,-0.256143,-0.993621,-0.306695,-0.309166,-0.310104,-0.314899,0.65623,0.150144,0.250974,0.427957,1.4735,1.33195,1.5256,1.30513,1.48354,1.23257,0.759224,0.105973,0.692395,0.494019,0.609536,1.62871,-0.452753,-0.777888,-1.03764,-0.336273,-1.14614,-0.793431,-0.58983,-0.444844,-0.232477,-0.417184,-1.54812,-1.76598,-1.23137,-1.79403,-1.54164,-1.40312,1.14499,1.04111,0.931518,3.21136,0.108421,0.380263,-1.19276,0.286295
-290.262,0.729065,0.0311956,6,87,0,337.496,-0.373623,1.23258,0.0238196,0.318583,-0.0141956,-0.266834,0.420936,1.44059,1.17088,1.07669,-0.846035,-0.427392,-0.528026,-0.880787,0.865155,-0.175945,0.512808,0.325077,0.4314,0.019528,0.183025,0.549611,0.261439,0.843135,0.184526,0.32191,0.95533,0.463147,0.963579,0.893478,0.0666857,-1.76337,-1.13875,-1.61498,-0.139852,-0.120161,0.759723,0.0602326,0.109384,0.769591,0.0407744,0.51259,-0.326201,0.246282,-0.288513,-0.977991,-0.277284,-0.272122,-0.287918,-0.279106,0.593919,0.237143,0.288613,0.4407,1.75654,1.32075,1.45266,1.31083,1.34115,0.691639,1.50963,1.27507,0.606828,0.3108,0.872414,1.26072,-1.05717,-1.25563,-0.650112,-0.918186,-0.77393,-0.134933,-0.39818,-0.54304,-0.200772,-0.589945,-0.349713,-2.06162,-1.1433,-1.0574,-1.4504,-1.01332,1.04935,1.76433,0.809931,2.92683,0.365437,0.0583981,-1.0131,0.10287
-290.872,0.167115,0.0311956,7,127,0,337.72,-0.446451,1.09433,0.116596,0.485903,-0.0479386,-0.334837,0.42015,1.37411,1.12337,1.15034,-1.29526,-0.300395,-0.360828,-1.07005,0.983933,0.0586823,0.450118,0.398235,0.409741,0.0120003,0.231591,0.312778,0.352588,0.640854,0.151768,0.278118,1.09123,0.500773,0.945134,0.617525,0.230142,-1.81188,-1.30071,-1.82401,-0.0966164,-0.371578,0.423651,-0.0574864,0.166037,0.743094,0.0353833,0.428622,-0.381132,0.0640414,-0.283285,-1.08718,-0.336976,-0.32825,-0.338116,-0.337487,0.613182,0.321213,0.353784,0.351218,1.83032,1.22289,1.4318,1.16967,1.33332,0.744923,1.30197,1.51244,0.639692,0.407881,0.733329,1.601,-0.974566,-1.17395,-1.20072,-1.29015,-0.977641,-0.709008,-0.366812,-0.536732,-0.243133,-0.456445,-1.06054,-2.18047,-1.44897,-0.934874,-1.40188,-0.573953,0.798097,1.9634,0.541615,2.82899,0.435867,-0.580223,-1.58257,-0.13229
-293.593,0.716855,0.0311956,7,127,0,341.521,-1.13393,0.582277,-0.0172243,0.0638935,-0.459442,-0.268423,0.887053,0.800951,1.19862,0.986908,-0.43923,-1.04405,-1.07148,-1.71339,1.4874,0.365328,0.983654,0.0667129,0.258892,0.00971671,1.15022,0.297669,0.612249,0.664861,0.454559,0.192803,1.35637,1.17945,0.459045,0.879666,-1.022,-1.26831,-1.57893,-0.287447,-0.0615895,0.379141,-0.129943,-0.110769,0.10031,-0.0960886,0.173387,0.0620857,-0.724512,-0.283801,-0.498186,0.0760524,-0.265986,-0.2645,-0.272552,-0.272532,0.435621,0.639172,0.609776,-0.0163778,1.04557,0.875868,1.17859,1.03855,1.34708,0.889742,1.12144,1.35669,1.76595,1.81414,0.927665,0.859096,-0.228549,-0.198647,-1.02517,-0.388828,-0.757154,-1.08625,-0.838776,-0.908905,0.477783,1.5321,-2.83978,-2.88689,-0.600184,-3.01593,-1.07963,-0.50897,1.56005,0.862458,1.9175,0.911373,-0.0271197,-0.283138,0.0422044,-1.00326
-287.119,0.282477,0.0311956,7,127,0,327.855,-0.907277,0.61577,-0.158832,0.149986,-0.371747,-0.164216,0.949245,0.936425,1.26232,1.09269,-0.584528,-0.681344,-0.804132,-1.66706,0.977912,-0.0500229,0.372668,0.077571,0.390389,0.0124114,0.528478,0.194562,0.515074,0.570055,0.36863,0.201722,2.36124,1.0393,0.810451,0.662134,-0.592645,-1.13038,-1.57581,-0.413447,-0.0196865,0.496021,0.167669,-0.0715944,0.0847438,0.272644,-0.0287252,0.128677,-0.835222,-0.580305,-0.448235,-0.203925,-0.160705,-0.173405,-0.159958,-0.174431,0.314773,0.530213,0.494704,0.216449,0.969116,0.990211,0.885735,0.596136,1.65463,1.52292,1.47416,1.25567,1.70702,1.84896,0.348998,0.794022,-0.441017,-0.956696,-0.40212,-0.696676,-1.03014,-0.697789,-0.802664,-0.888263,0.828158,1.75264,-2.04566,-2.86367,-0.819026,-2.84853,-0.991861,-0.470292,1.44134,0.74974,2.48331,1.6327,-0.0290661,0.0650013,0.116926,-1.29088
-285.511,0.38848,0.0311956,7,127,0,332.483,-1.59232,0.879159,0.127712,0.0533172,-0.536828,-0.239043,0.567456,1.62618,1.02947,0.890661,-0.264525,-0.14707,-0.388155,-0.566851,0.796108,-0.458431,0.121399,0.169518,0.297287,0.0675397,0.480366,0.607541,0.467111,0.428192,0.891967,0.11079,0.465098,0.740852,0.607014,0.686987,-1.77044,-2.16056,-1.71726,-2.13403,-0.0104021,0.312321,0.309552,0.0262295,-0.142375,0.409455,0.128948,-0.0455021,-0.452151,-0.523943,-0.30881,-0.364611,-0.229244,-0.227109,-0.301819,-0.244331,0.854902,1.34523,0.766049,0.0669462,2.16781,1.48013,1.20829,1.97713,0.978516,1.03966,0.576441,0.358974,0.468025,0.293548,1.23358,0.407058,-0.143744,-1.3806,0.0447562,0.0780818,-0.168871,-0.0284758,-0.216606,-0.184214,0.921693,0.598749,-0.725647,-0.455692,-0.425637,-0.339564,-1.42478,-0.782216,1.6215,1.89994,0.772913,1.11912,0.353189,0.492729,-0.652341,0.845121
-285.243,0.979052,0.0311956,7,127,0,327.237,-1.39407,0.279454,0.231381,0.284641,0.0280906,0.16963,0.839395,1.05895,1.09804,0.435496,-0.241384,0.0686721,-1.04911,-0.83112,1.27479,-0.31256,0.227516,0.254999,0.901109,0.0351675,0.690288,0.247534,0.404117,0.505188,0.427067,0.159435,1.75108,1.04448,0.152578,0.38825,-1.15751,-1.11932,-1.46133,-1.42721,0.110201,0.400148,0.401821,0.262703,0.0316065,0.77987,0.264735,-0.0176141,-0.515771,0.651431,-0.498913,-0.207597,0.206423,0.226822,0.157163,0.216008,0.601138,0.452839,0.0720556,0.15852,1.12057,0.918816,1.04355,0.897682,1.38631,0.424702,0.701049,1.05353,1.48323,1.23635,0.0381867,0.142125,0.0326084,-0.908469,-0.598013,0.112143,-0.0445989,-0.0479012,0.0435453,0.04432,0.919902,-0.48561,-1.29471,-1.80012,-0.417878,-2.4359,-1.72067,-0.52828,1.42279,1.37162,1.34328,1.8414,0.103327,0.0251947,0.376362,-0.42318
