# stan_version_major = 2
# stan_version_minor = 28
# stan_version_patch = 1
# model = simple_regression_model
# start_datetime = 2021-11-19 20:54:33 UTC
# method = sample (Default)
#   sample
#     num_samples = 4000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /var/folders/nc/dhtws2m1317bwzbsxq9n3_gc0000gn/T/tmp9myfn_9w/s8i_3cwj.json
# init = 2 (Default)
# random
#   seed = 1
# output
#   file = /Users/leevi/repos/bda-project/inference/simple_regression-202111192254-4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.28.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,alpha
-314.955,0.877711,0.109086,6,63,0,323.807,0.0223991,0.167846,-0.463927,-0.265786,0.261271,1.60769,1.11693,0.864892,-0.948404,-0.371947,-0.380044,-1.48751,-1.37851,-0.0750777,-0.435403,-0.813657,1.75344,0.45917,-0.833982
-311.409,0.711254,0.109086,5,31,0,324.976,0.0756541,0.122166,-0.385039,0.0273745,0.509095,1.20622,1.49194,0.981806,-1.03916,-0.92961,-0.554104,-1.55926,-1.05845,0.652195,-1.32821,-1.11537,1.58091,0.0362171,-0.459183
-312.532,0.988092,0.109086,5,31,0,322.822,0.108626,0.0115,-0.508493,-0.454466,0.597724,1.15527,0.783253,0.499186,-1.34847,-1.65417,-1.05649,-0.55229,-0.340441,1.26212,0.084579,-1.57958,0.679761,-1.15867,0.263479
-311.774,0.910911,0.109086,6,63,0,325.222,0.21895,-0.0168995,-0.589385,-0.133085,0.570318,1.21368,0.644495,0.50839,0.798615,0.954493,0.897296,-0.964483,-0.83868,0.792031,-0.741572,-1.23015,1.46399,0.1059,-2.04865
-316.145,0.993224,0.109086,5,31,0,321.667,0.328915,-0.188679,-0.565186,-0.215206,0.369469,1.38226,0.907064,0.331685,0.45607,0.164374,0.815689,-0.670046,-0.627733,1.18059,-0.902903,-1.10345,1.14201,-0.373572,-1.96691
-312.194,0.828113,0.109086,5,63,0,325.104,0.086601,0.121368,-0.665904,-0.0974605,0.46679,1.60157,1.18504,0.798322,0.0400079,0.142274,0.127221,-0.798691,-0.939346,1.11117,-0.460333,-0.749349,1.44094,0.542622,-2.05848
-312.569,0.990702,0.109086,5,31,0,321.306,0.284263,0.0495642,-0.232955,-0.0133226,0.366533,0.96064,0.98233,0.899531,-0.22221,-0.384216,-0.251131,-0.868586,-0.764194,1.34267,-0.47083,-0.694098,1.32431,0.360769,-1.36705
-309.892,0.996713,0.109086,5,31,0,318.727,0.115354,0.0222761,-0.260713,-0.156572,0.392061,1.31531,1.03438,1.056,-0.55857,-0.131652,-0.439755,-0.67744,-0.471555,0.749089,-0.485683,-0.807739,1.80073,0.34587,-1.49574
-311.007,0.996051,0.109086,5,63,0,317.068,0.27436,0.179581,-0.64394,-0.097195,0.369312,1.53762,1.13832,0.624457,-0.861318,-0.848275,-1.02309,-0.419828,-0.473744,1.45038,-0.109445,-1.75854,0.473406,-0.616522,-0.598216
-309.8,0.994159,0.109086,5,31,0,319.184,-0.0346852,0.182266,-0.509844,-0.0665429,0.422996,1.4123,0.821601,1.15173,-0.554089,-0.225115,-0.566885,-0.61688,-0.280677,1.32784,-0.323125,-1.54395,0.784118,-1.08044,-1.07311
-313.507,0.980666,0.109086,5,63,0,320.439,0.255475,0.120244,-0.609341,-0.21817,0.30663,1.18272,1.21689,0.688744,0.861901,1.15867,0.922409,-0.968373,-0.692754,1.16478,-0.713995,-1.95736,0.790279,-0.24866,-1.82692
-313.018,0.602095,0.109086,6,63,0,326.81,0.0803698,0.162855,-0.541341,-0.362932,0.540662,1.13449,1.26866,0.493123,-1.45883,-1.60842,-0.913505,-0.755626,-0.160319,1.0747,-0.188935,-0.809882,1.45092,-0.654309,-0.357403
-315.66,0.889501,0.109086,5,31,0,323.993,0.163022,-0.0633007,-0.296423,-0.140683,0.305613,1.24565,1.03686,0.961005,-0.452179,-0.457193,0.062048,-0.0524247,-0.441879,0.883614,0.228796,-2.20965,0.274461,-0.0344321,-0.342447
-313.396,0.985438,0.109086,4,31,0,323.853,0.166737,-0.0521824,-0.341183,-0.208141,0.325514,1.24466,1.02754,0.948104,-0.31488,-0.469019,-0.138724,0.0373381,-0.416169,0.979212,0.204251,-2.24893,0.169204,0.0668721,-0.493169
-314.651,0.798531,0.109086,5,31,0,321.213,0.236271,0.139256,-0.624001,0.0645046,0.544849,1.06105,0.906802,0.935887,-0.520667,-0.60881,-0.377992,-1.3447,-0.602411,0.889264,-0.887751,-1.57146,0.772185,-1.81966,-0.283876
-312.766,0.960774,0.109086,5,31,0,325.307,0.0284186,0.0671812,-0.405765,-0.298041,0.318432,1.38246,1.15533,0.802866,-0.0558216,0.250451,0.780727,-1.2332,-0.64204,0.907901,0.103702,-1.4227,0.612368,-0.0570822,-1.42632
-311.207,0.998475,0.109086,5,31,0,320.795,0.369151,0.149277,-0.476727,0.149532,0.368511,1.28684,0.997294,0.924713,0.0647814,0.349582,0.484295,-1.39287,-1.00308,0.663123,-1.24965,-1.00965,1.36421,0.353513,-1.48833
-310.402,0.953609,0.109086,5,31,0,317.743,0.0892125,-0.105324,-0.378673,-0.326446,0.475771,1.52964,1.1677,0.888922,-0.374064,-0.605173,-0.433895,-1.37412,-0.700147,0.684205,-0.470157,-1.69092,0.805918,-1.25678,-0.49795
-312.771,0.958489,0.109086,6,63,0,320.639,0.241153,0.195558,-0.689831,-0.0319188,0.334491,1.70045,1.03963,0.966114,0.154713,0.412085,0.469036,-0.883442,-1.29372,0.545159,-0.722646,-1.82289,0.620396,-0.165697,-1.02632
-311.83,0.93757,0.109086,5,63,0,326.399,0.146311,-0.0478138,-0.333251,-0.263282,0.724146,1.11636,1.14244,0.46655,0.0111473,0.0632467,-0.146164,-0.950756,-0.580778,1.02216,-0.893662,-1.34904,1.01719,-0.528751,-1.21971
-309.554,0.993535,0.109086,5,63,0,320.299,0.122153,0.167209,-0.562389,-0.052325,0.231669,1.34764,1.24349,1.08411,-1.0661,-0.773162,-0.704177,-0.564037,-0.756955,1.15008,-0.0444178,-1.69324,0.80874,-0.864487,-0.276036
-312.282,0.996296,0.109086,5,31,0,319.204,0.149318,0.061598,-0.485169,-0.0415764,0.477565,1.79402,1.36706,1.13333,-0.841586,-0.858401,-0.520939,-0.367039,-0.273371,1.7673,-0.332194,-2.53719,-0.0562861,-1.21865,-0.493152
-311.605,0.996269,0.109086,5,31,0,319.411,0.295885,0.0441804,-0.44698,-0.248245,0.419557,1.53114,1.16233,0.653486,-0.739762,-0.462592,-0.574729,-0.294204,-0.209414,1.76798,0.294341,-2.26282,0.06923,-1.72213,-0.399701
-312.231,0.977416,0.109086,5,63,0,320.804,-0.0165691,0.108807,-0.486702,0.0216403,0.497134,1.23257,0.922627,0.874033,-1.08154,-0.923673,-1.19682,-1.10926,-0.734989,0.658926,0.124629,-0.463901,2.06847,0.489465,-1.02498
-312.998,0.938284,0.109086,6,63,0,319.864,-0.0186816,0.150136,-0.398429,-0.1094,0.440704,1.11674,0.92966,0.925725,-1.18646,-1.12108,-0.338493,-1.053,-0.814669,0.828413,0.0159188,-0.163742,1.98399,0.517349,-1.23121
-312.339,0.909987,0.109086,5,63,0,324.443,0.298771,0.0539967,-0.484343,-0.0994399,0.333017,1.70414,1.3504,0.760511,-0.0189591,-0.854581,-0.0656829,-0.244197,-0.17483,1.22932,0.0991053,-1.59831,1.02437,-0.84081,-1.71442
-313.913,1,0.109086,5,31,0,322.039,-0.213356,0.14037,-0.52554,-0.240293,0.603124,1.20711,0.601263,1.04778,-0.364074,-0.462958,0.309377,-0.740422,-0.635195,0.762566,-0.274598,-1.7792,0.213585,-1.14075,-0.250292
-309.974,0.73845,0.109086,5,31,0,321.403,0.0676701,0.217457,-0.600949,-0.328003,0.431009,1.31683,1.00189,1.06243,0.114695,0.0997876,0.0467018,-0.948306,-1.00225,0.781747,-0.173983,-1.87367,0.728712,-0.784649,-0.852292
-309.986,0.954719,0.109086,5,63,0,320.16,0.0634137,0.174277,-0.608085,-0.341946,0.418071,1.31943,1.08346,1.03883,-0.19572,-0.0161592,-0.0702858,-1.13784,-0.952244,0.684257,-0.167989,-1.91865,0.611764,-0.838988,-0.668354
-309.333,0.997472,0.109086,5,31,0,315.023,0.114786,0.059378,-0.364984,-0.0132616,0.505961,1.51547,1.06798,0.640907,-0.184294,0.26113,-0.208797,-0.237756,-0.395846,1.23317,-0.531461,-2.00891,0.485823,-0.381897,-1.13985
-310.25,0.89454,0.109086,5,31,0,320.143,0.100178,0.0948177,-0.484466,-0.311748,0.544832,1.15422,1.1992,1.17003,0.658687,0.650304,1.13119,-1.10872,-0.726743,0.695813,-0.230886,-1.07311,1.11636,-0.726621,-2.07642
-310.454,0.925872,0.109086,5,31,0,319.233,0.222625,-0.0130436,-0.388204,-0.0157604,0.503751,1.33212,1.46053,0.59006,-0.194783,-0.261283,0.087345,-0.0488574,-0.496758,1.34055,-0.284074,-1.97912,0.35778,-0.437935,-1.08698
-308.867,0.984402,0.109086,5,63,0,320.344,0.321784,-0.0310752,-0.330379,-0.0205754,0.424443,1.17641,1.25762,0.68441,0.293602,0.45208,0.250714,-0.25558,-0.00509137,1.51414,-0.191489,-1.41817,1.1218,-0.592433,-2.07298
-306,0.998062,0.109086,5,31,0,313.047,0.227634,0.0131458,-0.410967,-0.0456322,0.331718,1.2607,1.24456,0.683532,-0.260901,-0.00764492,-0.0957717,-0.437032,-0.301841,1.53383,-0.134684,-1.20613,1.15681,-0.209506,-1.76814
-310.888,0.974828,0.109086,5,63,0,315.718,0.161732,0.0987103,-0.465486,0.149771,0.536149,1.20244,1.15925,0.745293,-0.354003,-0.66501,-0.265893,-0.209067,-0.0333052,1.60861,0.673226,-1.42322,1.08381,-0.146855,-1.54132
-312.651,0.977948,0.109086,5,31,0,319.921,0.159917,-0.0100612,-0.491728,-0.0949448,0.425506,1.37433,0.761046,0.682792,-0.275596,-0.0443786,-0.206341,0.498837,0.42775,2.19948,-0.352097,-1.43684,0.888605,-0.589273,-2.0699
-310.399,0.856934,0.109086,5,31,0,324.644,0.0993751,0.189226,-0.424292,-0.189211,0.438328,1.43049,1.37228,1.06817,-0.116686,0.0942184,0.183455,-0.406111,-0.619607,1.01463,0.0808144,-2.00144,0.725713,-0.290464,-1.39813
-316.581,0.990165,0.109086,6,63,0,325.651,-0.257523,0.12469,-0.579201,-0.386173,0.478335,1.35572,1.38029,1.05833,-0.441941,-0.106172,-0.023587,-0.877194,-0.661711,0.757471,-0.760017,-1.13927,1.81119,-0.167239,-1.43905
-310.662,0.984015,0.109086,4,31,0,324.642,0.14782,0.123913,-0.323012,-0.187011,0.341335,1.34489,0.841276,0.831775,-0.351147,-0.525827,0.159207,-1.65042,-1.22918,0.568385,-0.592145,-1.4967,1.09839,0.309944,-0.762795
-311.539,0.860493,0.109086,5,31,0,320.28,0.232974,0.228338,-0.395843,0.119574,0.259775,1.20851,1.1298,1.00528,-0.781994,-0.429094,-0.929374,-1.33904,-1.31816,0.300847,-1.30855,-1.59664,0.888132,-0.626598,0.309876
-318.36,0.957981,0.109086,6,63,0,328.317,0.063417,0.125085,-0.575715,0.0643913,0.163425,1.17484,1.43562,0.860813,0.125613,-0.24545,0.684254,-0.19212,-0.436775,1.84867,0.38145,-1.72485,0.885585,0.526149,-2.1201
-318.248,0.990245,0.109086,5,31,0,331.606,0.263113,-0.0663203,-0.464539,-0.395971,0.692057,1.58617,0.856888,0.730624,0.0546422,-0.181428,0.102163,-0.725361,-0.792574,0.532499,0.61212,-1.26438,1.15116,-0.217784,-1.50497
-311.121,0.783392,0.109086,5,63,0,326.669,0.21715,-0.0141539,-0.420677,-0.433619,0.513148,1.68034,0.822938,0.735261,-0.51326,-0.535963,0.104809,-0.661882,-0.714923,0.907915,-0.0780059,-0.897035,1.34409,-0.325355,-1.63352
-311.091,0.930976,0.109086,5,31,0,317.956,0.0925077,-0.0303486,-0.308873,-0.321089,0.553725,1.4522,1.26704,0.700395,-0.41959,-0.819762,-0.809177,-0.448063,-0.39498,1.10891,-0.426589,-1.25334,1.24187,-0.415013,-1.3782
-314.333,0.999371,0.109086,5,31,0,323.837,0.213304,-0.140124,-0.482695,-0.000957309,0.505479,1.09572,1.29776,1.64484,-0.346277,-0.618347,-0.703826,-1.37299,-1.09419,0.350465,-0.667951,-1.29429,1.05526,-0.714818,-0.599152
-311.789,0.927255,0.109086,5,31,0,323.271,0.196473,-0.0351437,-0.625222,0.036314,0.378476,1.42458,1.1628,1.26994,-0.750943,-0.714668,0.0551428,-0.921242,-1.04192,0.510999,-1.06318,-1.19575,1.22402,-0.635298,-0.971957
-309.94,0.904441,0.109086,5,31,0,317.052,0.096616,0.136281,-0.289449,-0.257448,0.544928,1.28174,0.993798,0.42636,-0.510721,-0.852523,-0.55759,-0.544558,-0.341176,1.08579,0.134007,-1.53239,0.614216,-1.06287,-0.554948
-313.561,0.99958,0.109086,5,31,0,320.609,0.172424,-0.123901,-0.486057,-0.262502,0.605414,1.21247,1.00577,1.05274,-1.61803,-1.68551,-1.65459,-0.401538,-0.0667909,1.09447,-0.435946,-1.5472,0.569941,-0.459892,0.325039
-310.504,0.918115,0.109086,6,63,0,319.285,0.191498,0.193624,-0.46681,-0.00411619,0.200832,1.38234,1.18693,0.731512,0.201915,0.0506836,0.324465,-0.32477,0.0967059,1.93166,0.348482,-1.97144,0.758546,-0.0405633,-2.2046
-315.12,0.988888,0.109086,5,31,0,324.435,0.285632,0.00584432,-0.762717,0.0621703,0.470451,1.03094,0.722467,0.681868,-0.769903,-0.383651,-0.217887,0.0798948,-0.0350029,2.04016,0.593223,-1.57467,1.11318,-0.804542,-1.15676
-312.859,0.999738,0.109086,5,63,0,323.514,0.122319,0.099636,-0.170594,-0.240244,0.302405,1.65391,1.29206,1.03276,0.884063,0.585297,0.845628,-1.60693,-1.34043,0.0539889,-1.66605,-1.5151,0.892593,-0.354311,-1.52266
-309.951,0.947375,0.109086,5,31,0,318.261,0.0836938,0.0304439,-0.271791,-0.266028,0.385798,1.59374,1.32072,0.962478,0.563617,0.46712,0.614603,-1.72884,-1.49757,0.238222,-1.16757,-1.35133,1.01202,-0.910652,-1.37318
-315.323,0.815109,0.109086,5,31,0,322.364,0.457011,0.00694924,-0.559776,0.132092,0.251589,0.973132,0.676217,0.887075,-0.116901,0.283363,0.323687,-0.833556,-0.76378,1.2689,-1.12205,-1.41437,1.19198,-0.312865,-1.16702
-307.34,0.995326,0.109086,5,31,0,323.852,0.274186,0.183652,-0.555382,-0.00181041,0.427309,1.01059,0.79328,1.0364,0.270714,0.0432556,0.374793,-0.794207,-0.799254,0.679562,-0.790718,-1.39743,1.01184,-0.438019,-1.1133
-310.983,0.862628,0.109086,5,63,0,316.649,0.263645,0.138035,-0.640517,-0.0286827,0.453679,0.87678,0.863314,1.27391,-0.219011,-0.150564,-0.206486,-0.836584,-0.575002,1.29377,-0.0179252,-1.13921,1.44928,-0.140197,-1.35377
-306.581,0.998831,0.109086,5,31,0,315.846,0.243062,-0.042053,-0.583003,-0.153201,0.341127,1.20281,1.13387,0.79507,-0.641685,-0.744284,-0.445886,-0.775123,-0.674893,1.11705,-0.531522,-1.65879,1.05765,-0.293657,-0.56011
-308.19,0.933736,0.109086,5,31,0,315.557,0.170896,0.076761,-0.488164,-0.0903807,0.479409,1.42999,0.546782,0.600795,0.046398,-0.143572,0.0156159,-1.51885,-1.31272,0.155642,-1.06143,-1.96476,0.518111,-0.866549,0.0189583
-314.233,0.948928,0.109086,5,31,0,318.958,0.0271348,0.0511792,-0.545452,-0.0230466,0.604845,1.77533,0.541324,1.01842,-0.544786,-0.023018,0.214219,-1.24615,-1.15642,0.631747,-1.3436,-1.67516,0.935637,-0.540603,-0.77233
-311.563,0.998141,0.109086,5,31,0,322.748,0.399755,0.135554,-0.428401,-0.153694,0.294165,1.52441,1.28077,0.721765,-0.83516,-0.786223,-0.600983,-1.33227,-1.68954,0.389076,-1.06234,-1.84417,0.845939,-0.954771,0.253695
-313.889,0.986926,0.109086,6,63,0,323.494,0.0777411,0.0430222,-0.77645,-0.357963,0.472713,1.01781,0.736878,0.917013,0.783005,0.589236,1.11618,-1.23952,-0.908133,0.913177,-0.30057,-1.42029,1.07569,-0.585491,-1.71649
-313.875,0.887015,0.109086,5,63,0,330.294,0.110982,0.0520087,-0.380668,-0.110578,0.528052,1.02088,1.24677,1.49471,-0.69525,-0.573068,-0.716699,-0.721794,-1.33875,0.783364,-0.768713,-1.86881,0.547639,-1.06106,0.0703729
-313.904,0.954567,0.109086,5,31,0,324.24,0.0989605,-0.0914166,-0.672948,-0.329344,0.636379,1.18504,0.865362,0.587487,0.302263,0.0937106,0.647349,-1.49398,-0.723557,0.826818,-0.335029,-1.94808,0.42042,-1.2584,-0.615058
-316.109,0.822671,0.109086,5,31,0,324.647,0.162846,0.24039,-0.248754,-0.025,0.221144,1.35156,1.36145,1.17008,1.12485,0.67089,1.25538,-1.57591,-0.706565,0.705697,-0.469764,-1.55115,0.788735,-0.286498,-2.07496
-315.271,0.9951,0.109086,6,63,0,328.231,0.28532,0.231955,-0.282824,0.0108452,0.259714,1.40907,1.3837,1.26141,0.855453,0.859932,1.09523,-1.00609,-0.543858,0.941446,-0.801682,-1.59587,1.12093,-0.167036,-2.57644
-311.734,0.755668,0.109086,5,31,0,324.611,0.0907624,-0.110901,-0.503314,-0.250544,0.552282,1.19595,0.734449,0.536178,0.512959,0.261081,0.747363,-1.40087,-0.959961,0.567253,-1.03341,-1.75347,0.499984,-1.09951,-0.871507
-312.823,0.88064,0.109086,4,31,0,328.297,0.284982,0.168139,-0.382424,-0.248033,0.451433,0.992311,1.30422,1.13867,-0.148752,0.218142,-0.041806,-0.577319,-0.993281,0.921413,-0.929319,-1.41574,0.831432,-0.308234,-0.989414
-308.793,0.865323,0.109086,4,31,0,324.809,0.308708,0.12819,-0.406389,-0.224205,0.337184,1.5621,1.14497,0.872197,0.192908,-0.0957428,0.674032,-1.03748,-0.974465,0.543506,-0.696453,-1.50584,1.03267,-0.119722,-1.33386
-311.609,0.998672,0.109086,5,31,0,314.491,0.211697,-0.0612522,-0.435614,0.087615,0.358885,1.02835,0.631794,0.823077,0.344622,0.564285,0.71776,-1.03963,-0.558394,0.878586,-0.535961,-1.50535,1.15717,-0.528748,-1.39781
-310.29,0.949138,0.109086,5,31,0,316.961,0.157327,0.143693,-0.458409,-0.305,0.371697,1.42573,1.51522,1.01229,-0.0568613,-0.668488,-0.191143,-1.07231,-0.765297,0.887203,-0.490204,-1.59517,0.422293,-0.826261,-0.741356
-312.043,0.987872,0.109086,5,31,0,320.58,0.124418,-0.0477205,-0.2419,-0.125422,0.381552,0.948085,0.974275,0.695095,0.304391,0.404489,0.530191,-1.14356,-0.694672,1.00444,-0.882169,-1.95017,0.809803,-0.194165,-1.06932
-316.318,0.809458,0.109086,5,31,0,324.161,0.084243,-0.0989972,-0.460271,-0.238748,0.260746,1.02049,0.802021,0.65226,0.181098,0.238196,0.288858,-1.56037,-1.2195,0.344896,0.136271,-1.57838,0.29413,-0.565344,-0.249857
-318.191,0.988301,0.109086,5,31,0,324.19,0.212729,0.114686,-0.373951,-0.219103,0.534864,1.60689,1.67771,1.0762,-0.281578,-0.431036,-0.253549,-0.827407,-0.506989,0.942544,-1.62945,-1.50291,0.235111,-0.8926,-0.989351
-316.45,0.945534,0.109086,5,31,0,326.673,0.151682,0.166509,-0.315655,-0.128647,0.473597,1.5871,1.38097,0.260897,-0.436323,-0.373725,-0.201959,-1.45749,-1.68966,0.612761,-0.326806,-1.99627,0.302754,-1.0587,0.187253
-314.181,0.826407,0.109086,5,31,0,326.345,0.17051,0.0786648,-0.49681,-0.155072,0.403378,1.07465,0.819263,1.45617,0.451381,0.313229,0.44809,-0.501752,-0.821906,0.621871,0.371441,-1.13195,0.891406,-0.637603,-1.80269
-314.551,0.999218,0.109086,5,31,0,323.086,0.150073,0.0364535,-0.493404,-0.0381967,0.344114,0.961918,0.997376,1.38214,0.204725,0.366776,0.758811,-0.522459,-0.788479,0.753251,0.721366,-1.17648,1.17544,-0.087631,-1.86023
-310.709,0.989621,0.109086,5,31,0,321.105,-0.0159055,0.0840816,-0.417591,-0.202414,0.396263,1.39422,1.42864,0.764837,0.293771,0.483943,0.765319,-1.10749,-0.366891,1.14264,-0.864933,-1.59062,1.16843,-0.356948,-1.9372
-310.033,0.987111,0.109086,6,63,0,316.499,0.238596,-0.0823061,-0.572744,0.019806,0.374909,1.16451,0.980944,0.738606,-1.09,-0.585866,-0.707504,-0.305916,-0.72336,1.32115,-0.178518,-1.59,1.00867,-0.0820035,-0.525449
-313.201,0.965695,0.109086,5,31,0,323.468,0.163197,0.127496,-0.473461,-0.298905,0.157563,1.53316,1.052,0.796814,-0.550459,-1.02889,-0.191788,-0.389678,0.110267,1.4343,-0.718423,-1.74512,0.801061,-0.840966,-1.05592
-316.873,0.954855,0.109086,4,31,0,325.764,0.188997,0.113656,-0.408368,-0.460085,0.158248,1.67648,1.18157,0.338795,-0.472851,-0.498352,-0.156824,-0.174508,-0.316392,1.53814,-0.371241,-2.28088,0.329376,-0.112641,-0.914114
-311.334,0.801914,0.109086,5,31,0,325.19,0.252935,0.0615867,-0.347634,-0.128087,0.499621,0.884228,1.10438,0.869558,-0.306954,-0.1195,-0.444848,-1.04157,-0.50666,1.42259,0.0318178,-1.27284,0.93888,-0.933651,-0.812496
-307.389,0.70749,0.109086,5,31,0,320.145,0.202616,0.0613268,-0.478591,-0.0943463,0.375352,1.1495,1.27239,1.20946,-0.302832,-0.532402,-0.0820783,-0.440288,-0.308638,1.00402,-0.111048,-1.95486,0.478181,-0.68461,-0.918947
-309.165,0.99943,0.109086,5,31,0,314.983,-0.0624223,0.122568,-0.487734,-0.195401,0.37563,1.49115,0.614845,0.589696,0.042396,0.188321,0.355889,-0.88874,-0.292806,1.08015,-0.0563155,-1.69156,0.880913,-0.391035,-1.34571
-307.504,0.999721,0.109086,5,31,0,313.815,-0.0414398,0.0612697,-0.500641,-0.0678658,0.448448,1.47565,0.852012,0.794926,-0.0421184,0.157263,0.136657,-0.787594,-0.3717,1.24668,-0.362887,-1.43324,0.763824,-0.329122,-1.49072
-311.175,0.949481,0.109086,5,31,0,316.897,0.252513,0.143586,-0.353869,-0.254331,0.411532,1.24718,1.51583,0.965835,-0.0919069,-0.189377,0.198329,-0.775923,-0.619774,1.01724,-0.347506,-2.45209,0.375319,-0.917976,-0.660913
-314.49,0.945471,0.109086,5,31,0,321.065,0.351137,-0.105277,-0.417401,0.0248393,0.458646,0.815412,1.04122,0.82799,0.260869,0.463091,0.510378,-0.606162,-0.391424,1.20481,-0.19924,-2.64368,0.204873,-1.7657,-0.487863
-314.751,0.950303,0.109086,5,31,0,319.958,0.335821,-0.0684527,-0.350555,-0.106393,0.520523,1.01981,1.08715,0.761258,0.596584,0.547044,0.304606,-0.466598,-0.392395,1.40913,-0.467888,-2.28832,-0.461923,-1.91447,-0.851155
-312.88,1,0.109086,5,31,0,320.111,0.326728,-0.0446508,-0.478844,-0.191438,0.44883,0.843561,0.95044,0.622038,0.137178,-0.0182425,0.591822,-0.464662,-0.242684,1.19769,-0.071757,-2.62382,0.0677984,-1.21122,-0.332106
-313.073,0.985585,0.109086,6,63,0,321.48,0.0290966,0.146253,-0.685978,-0.138911,0.639885,1.25506,1.22125,0.826192,-0.364373,-0.900494,-0.348955,-1.22166,-1.424,0.838263,-0.856053,-0.354429,1.91871,0.0767641,-1.39667
-320.276,0.996908,0.109086,5,31,0,327.21,0.0177158,0.374897,-0.7005,-0.241512,0.468418,1.92057,0.182382,0.610155,-0.266394,-0.348741,-0.274209,-1.23402,-0.986781,0.638255,-0.909641,-0.378795,1.83929,0.699408,-1.82985
-315.319,0.810754,0.109086,5,31,0,329.842,0.290764,-0.0938524,-0.330266,-0.168261,0.440521,0.611445,1.76605,1.10289,-0.417065,-0.223173,-0.242646,-0.852514,-0.622939,1.01878,-0.181863,-0.826376,1.70392,0.33393,-1.26116
-312.381,0.998465,0.109086,5,63,0,326.705,0.107214,-0.064534,-0.29692,-0.154337,0.613471,2.09605,1.17057,0.757721,-1.27208,-0.952159,-1.01573,-0.328327,-0.445643,1.37333,-0.138086,-1.38751,1.04344,-0.637822,-1.25394
-310.508,0.974978,0.109086,5,31,0,321.585,0.168359,0.0139668,-0.436937,-0.213869,0.697336,1.17355,1.2864,0.881985,-1.01251,-1.30741,-0.698161,-0.157694,0.0424307,1.31986,-0.442393,-1.35528,0.785003,-0.44848,-0.717551
-309.217,0.892411,0.109086,5,31,0,318.678,0.120155,0.0774055,-0.379211,-0.105231,0.247488,1.57757,0.978198,0.899934,-0.181257,-0.487741,0.0786321,-0.503862,-0.299972,1.36124,-0.89741,-1.91519,0.593629,0.0505222,-1.2853
-309.41,0.970393,0.109086,5,47,0,315.596,0.0597676,0.206664,-0.484859,-0.0793455,0.38656,1.34202,1.29575,0.637117,-1.00586,-0.861765,-0.746807,-1.00693,-0.659133,0.869514,0.266877,-1.22751,1.30768,-0.490204,-0.570243
-312.368,0.954047,0.109086,5,47,0,324.197,0.089753,-0.10549,-0.412819,-0.0177094,0.582008,1.48444,1.46996,1.12413,-0.0501858,-0.259773,0.219125,-0.853182,-0.934538,0.816292,-1.45129,-0.904804,1.63501,0.179951,-1.94252
-310.769,0.674066,0.109086,5,31,0,321.977,0.270448,0.19395,-0.434503,-0.228252,0.296948,1.09204,0.649342,0.711124,-0.740294,-0.629559,-0.695096,-0.523811,-0.165369,1.39158,0.723758,-1.04076,1.18387,0.146179,-0.954843
-310.468,0.993574,0.109086,5,31,0,319.185,0.122331,-0.152408,-0.460921,-0.0574388,0.274711,1.31393,1.01919,1.37811,-0.462179,-0.107014,-0.223372,-0.630849,-0.361923,1.13556,-0.675222,-1.36889,1.08058,-0.339838,-1.38036
-312.864,0.811492,0.109086,5,31,0,323.183,0.193224,0.195837,-0.415315,-0.133565,0.530656,1.22978,0.723176,1.02227,-0.462217,-0.677421,-0.0137379,-0.971503,-0.684066,1.00867,0.625552,-0.78255,1.44064,0.0497281,-1.3381
-311.615,0.990591,0.109086,5,63,0,326.504,-0.0331002,0.212641,-0.563415,-0.233797,0.457238,1.30139,1.00718,1.02,-0.520939,-0.685084,-0.676801,-0.943137,-0.763324,0.749812,-1.30302,-0.498753,1.8412,0.0724277,-1.44093
-311.925,0.887462,0.109086,5,31,0,321.831,-0.0142264,0.233661,-0.502812,-0.271228,0.412786,1.25718,0.888317,1.18758,-0.60251,-0.393151,-0.471279,-1.08836,-0.771465,0.771562,-1.30974,-0.562294,1.6866,-0.00539344,-1.25281
